mal_id,title,type,score,members,popularity,genres,in_degree,out_degree,weighted_in_degree,weighted_out_degree,pagerank,hub_score,authority_score,pagerank_rank,members_rank,score_rank
235,Meitantei Conan,TV,8.18,379551,729,Adventure|Comedy|Mystery|Psychological,75,74,593.0,386.0,0.002793882613542826,4.7688831037409815e-05,0.00010394533753694509,1,729.0,468.0
21,One Piece,TV,8.73,2701642,17,Action|Adventure|Comedy|Drama|Fantasy,75,74,625.0,321.0,0.0026250224353192536,1.2495774818526914e-18,-1.652592686500359e-17,2,17.0,51.0
1960,Sore Ike! Anpanman,TV,6.78,5054,9584,Comedy|Fantasy,43,41,387.0,246.0,0.0019601198830486825,-5.534283193989833e-19,-1.074133346399876e-18,3,9148.0,6253.0
1412,Lupin III,TV,7.63,112308,2224,Adventure|Comedy,51,51,380.0,279.0,0.0017956922198593284,1.803458783028839e-07,2.7469975891131117e-07,4,2220.0,1637.0
966,Crayon Shin-chan,TV,7.82,94753,2500,Comedy|Ecchi|Slice of Life,43,42,338.0,220.0,0.0017533022235842453,-1.138115163690082e-18,-5.7803399631781674e-18,5,2481.0,1095.0
80,Kidou Senshi Gundam,TV,7.78,152581,1761,Drama|Mecha|Sci-Fi,52,53,360.0,176.0,0.0016388798803242228,-7.691577361046692e-19,3.102664488881598e-19,6,1759.0,1193.0
527,Pokemon,TV,7.42,684342,357,Action|Adventure|Comedy|Fantasy,47,44,279.0,176.0,0.0016129339299871268,6.791276034901609e-19,1.5378535470668571e-18,7,357.0,2521.0
8687,Doraemon (2005),TV,7.78,23550,5206,Adventure|Comedy|Sci-Fi,24,24,196.0,136.0,0.0011954171543587138,3.1335824564764563e-19,8.73895533647133e-19,8,5089.0,1193.0
2471,Doraemon (1979),TV,7.9,72438,2949,Comedy|Sci-Fi,37,48,321.0,292.0,0.0011795549186242517,-4.873126203519365e-19,4.8113361618894165e-18,9,2930.0,907.0
813,Dragon Ball Z,TV,8.21,1331133,118,Action|Adventure|Comedy|Fantasy|Supernatural,36,33,283.0,192.0,0.0010504243134243302,2.8537998354372482e-18,6.317708041032713e-19,10,118.0,422.0
2222,Dr. Slump: Arale-chan,TV,7.24,18723,5675,Adventure|Comedy|Sci-Fi|Slice of Life,21,19,157.0,104.0,0.0008118080449562413,3.631095338850548e-19,7.593361272240841e-19,11,5549.0,3501.0
1735,Naruto: Shippuuden,TV,8.29,2760681,15,Action|Adventure|Comedy|Drama|Fantasy|Supernatural,15,15,117.0,86.0,0.0006470806220761392,-6.560771372921711e-19,-8.732629648283655e-18,12,15.0,330.0
1564,Pokemon Advanced Generation,TV,7.15,204428,1380,Action|Adventure|Comedy|Fantasy,17,17,151.0,105.0,0.0006379481940551415,-3.386059292352282e-19,2.3089826629088036e-18,13,1379.0,4072.0
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,TV,7.82,21933,5350,Comedy|Slice of Life,15,15,47.0,41.0,0.0005536777585917192,-3.789873500964022e-20,-8.48555749351622e-19,14,5245.0,1095.0
1254,Saint Seiya,TV,7.77,205315,1371,Action|Adventure|Fantasy|Sci-Fi,12,11,98.0,68.0,0.0005203453224865969,3.1394223896346674e-19,-1.507526628784223e-18,15,1370.0,1229.0
7261,Mameshiba,Special,6.95,5961,8991,Comedy,11,11,86.0,46.0,0.0005093639269393177,-8.010689072152156e-21,-6.151962288305516e-18,16,8651.0,5200.0
1491,Ginga Tetsudou 999,TV,7.78,46405,3790,Adventure|Drama|Mecha|Sci-Fi,16,17,87.0,91.0,0.0005036541541251526,2.990582854869965e-19,3.241863628173092e-18,17,3745.0,1193.0
22,Tennis no Oujisama,TV,7.85,198089,1422,Action|Comedy|Sports,11,10,96.0,59.0,0.0004822626165651445,-5.828747512294139e-19,-1.4950162662373702e-18,18,1419.0,1030.0
210,Ranma ½,TV,7.78,284932,992,Action|Comedy|Romance|Slice of Life,15,14,72.0,58.0,0.00047770334361950216,8.847807306076661e-20,3.813122355060742e-18,19,991.0,1193.0
1565,Pokemon Diamond & Pearl,TV,7.33,164159,1667,Action|Adventure|Comedy|Fantasy,16,16,128.0,86.0,0.00047466118418530934,1.6659006353142483e-19,1.6649134681774091e-18,20,1664.0,2966.0
1575,Code Geass: Hangyaku no Lelouch,TV,8.71,2484211,22,Action|Drama|Mecha|Sci-Fi|Thriller,16,17,106.0,88.0,0.0004717242793660243,1.9082604106902457e-19,2.471093257664299e-19,21,22.0,61.0
14131,Girls & Panzer,TV,7.54,336766,841,Action|Sports,12,11,95.0,41.0,0.00046170024390433125,-9.410647796302717e-20,1.4346562171418455e-18,22,842.0,1990.0
44042,Holo no Graffiti,ONA,8.14,58510,3326,Action|Adventure|Comedy,9,8,25.0,20.0,0.0004440196533468502,-6.99275417841843e-21,-1.2001799735496288e-18,23,3288.0,520.0
19291,Pokemon XY,TV,7.48,196850,1427,Action|Adventure|Comedy|Fantasy,14,14,115.0,81.0,0.0004426064436900565,-6.704235194692605e-19,-2.347507192076302e-19,24,1424.0,2242.0
269,Bleach,TV,8.0,2219708,33,Action|Adventure|Supernatural,11,11,89.0,62.0,0.0004364480250990306,2.291718450833543e-19,-5.975128465344914e-18,25,33.0,733.0
1293,Urusei Yatsura,TV,7.75,99519,2410,Comedy|Drama|Romance|Sci-Fi|Slice of Life,11,11,91.0,69.0,0.00043201020611656623,2.4442044853363244e-19,-1.5039719197042074e-18,26,2406.0,1276.0
45,Rurouni Kenshin: Meiji Kenkaku Romantan,TV,8.27,526147,488,Action|Adventure|Comedy|Drama|Romance,11,11,89.0,67.0,0.0004315026747010794,5.093365588259007e-19,2.4674609234254856e-18,27,489.0,354.0
40351,Pokemon (2019),TV,7.55,104292,2351,Action|Adventure|Comedy|Fantasy,10,10,67.0,52.0,0.0004269848100247172,-6.066694391676214e-19,8.17190077778071e-20,28,2342.0,1942.0
3915,Time Bokan,TV,6.55,3395,10844,Adventure|Comedy|Mecha,11,10,49.0,47.0,0.00042693350356983687,-1.0105786003060993e-19,-6.365828082200785e-19,29,10299.0,7913.0
2582,Soukou Kihei Votoms,TV,7.72,30115,4689,Action|Drama|Mecha|Mystery|Romance|Sci-Fi,12,12,98.0,67.0,0.00042571661241659793,4.79854173190404e-19,3.4655881421240294e-19,30,4603.0,1361.0
552,Digimon Adventure,TV,7.79,427410,633,Action|Adventure|Comedy|Drama|Fantasy|Sci-Fi,14,14,54.0,51.0,0.0004225045368723416,-2.7569422418173353e-19,-1.7366830513680633e-18,31,633.0,1173.0
37423,Shiawase Pasta Story,ONA,5.72,1124,14897,Slice of Life,7,7,46.0,64.0,0.00040285113279708054,9.096397078868584e-19,1.4579789093843948e-18,32,13369.0,12977.0
508,Tottoko Hamtarou,TV,7.03,65288,3123,Adventure|Comedy|Slice of Life,11,11,89.0,65.0,0.0004024577070572479,-1.1724498672636674e-18,1.984666197269458e-18,33,3097.0,4788.0
20,Naruto,TV,8.02,3130379,9,Action|Adventure|Comedy|Drama|Fantasy|Supernatural,8,8,73.0,52.0,0.0003858477742284617,-6.563119598317157e-19,-2.9648009803034337e-18,34,9.0,704.0
967,Hokuto no Ken,TV,7.96,143950,1846,Action|Drama|Sci-Fi,13,13,97.0,70.0,0.00037250433126175914,3.189078917171955e-19,8.801691132811421e-19,35,1843.0,796.0
2213,Black Jack (TV),TV,7.62,41246,4052,Drama,8,9,66.0,52.0,0.0003718221997060599,2.2108595601972304e-19,-1.5664042924953348e-18,36,3994.0,1672.0
516,Keroro Gunsou,TV,7.71,83968,2699,Comedy|Sci-Fi,8,8,69.0,47.0,0.0003652776815121571,-3.9090723742055787e-20,2.3734023448210813e-18,37,2685.0,1389.0
32212,Ensemble Stars!,TV,6.93,52696,3516,Music|Slice of Life,7,5,53.0,30.0,0.0003580447007636407,6.524722781344186e-20,-1.1112873485390742e-18,38,3480.0,5313.0
392,Yuu☆Yuu☆Hakusho,TV,8.46,756406,308,Action|Adventure|Comedy|Supernatural,7,7,64.0,40.0,0.00034993236386483476,7.673153079331631e-20,-1.022181429240732e-18,39,308.0,184.0
15417,Gintama': Enchousen,TV,9.02,359694,765,Action|Comedy|Drama|Sci-Fi,6,6,56.0,38.0,0.0003435521089997356,7.938742412896553e-19,8.99050953004046e-19,40,765.0,11.0
35249,Uma Musume: Pretty Derby,TV,7.36,234321,1216,Drama|Music|Slice of Life|Sports,7,7,64.0,38.0,0.00034165992385555143,-3.394117167020197e-20,-1.817256226677135e-19,41,1216.0,2797.0
6895,Hakuouki,TV,7.35,177416,1569,Action|Drama|Supernatural,9,9,65.0,50.0,0.0003399350000646032,6.847510582386867e-20,-1.6526049329236854e-18,42,1567.0,2862.0
10278,The iDOLM@STER,TV,7.61,160409,1688,Comedy|Drama|Music|Slice of Life,12,10,60.0,46.0,0.0003316737652218436,-2.5260304164737896e-19,-7.007651864096778e-19,43,1685.0,1708.0
33573,BanG Dream!,TV,7.01,106332,2311,Comedy|Drama|Music|Slice of Life,11,10,64.0,34.0,0.00032738568940662426,8.214877297483474e-21,-2.898908577877978e-18,44,2306.0,4890.0
293,Di Gi Charat,TV,6.89,30029,4695,Comedy|Fantasy|Sci-Fi,8,11,52.0,60.0,0.0003266712630854812,-5.460471211499351e-19,-2.405218752565882e-18,45,4607.0,5547.0
2116,Captain Tsubasa,TV,7.37,93376,2523,Action|Sports,8,7,62.0,45.0,0.0003248003692222219,2.717490732357244e-19,-2.0942710371971914e-18,46,2513.0,2752.0
32526,Love Live! Sunshine!!,TV,7.4,194753,1441,Music|Slice of Life,10,10,69.0,50.0,0.0003246092111483342,-5.223584410430616e-19,2.3432040481771452e-18,47,1438.0,2619.0
51144,Seikimatsu Densetsu: Wonderful Tatsunoko Land,Special,5.7,531,18358,Comedy,14,14,28.0,28.0,0.00032117025783002324,3.130474552359709e-20,-2.9829864951562095e-19,48,14993.0,13069.0
48,.hack//Sign,TV,6.95,195220,1438,Adventure|Fantasy|Mystery|Sci-Fi,9,8,63.0,55.0,0.0003208467661629697,7.76579893328462e-20,-1.519806710372713e-18,49,1435.0,5200.0
85,Kidou Senshi Zeta Gundam,TV,7.91,88436,2605,Drama|Mecha|Sci-Fi,12,12,93.0,68.0,0.0003200957355823045,9.989879278694124e-20,-1.809258837011902e-18,50,2592.0,882.0
15051,Love Live! School Idol Project,TV,7.41,471331,565,Music|Slice of Life,11,11,63.0,48.0,0.00031756378014359755,3.098065265507321e-19,-3.406235416198153e-18,51,564.0,2568.0
170,Slam Dunk,TV,8.56,339791,833,Comedy|Drama|Slice of Life|Sports,6,6,47.0,32.0,0.00031354261236683393,-1.602346095810664e-21,1.4485529106302119e-18,52,832.0,129.0
33089,Kemono Friends,TV,7.52,87105,2633,Adventure|Comedy|Fantasy,6,6,28.0,28.0,0.0003135426123668339,2.0398674944491993e-19,1.9237921405856207e-18,53,2620.0,2075.0
31174,Osomatsu-san,TV,7.92,181868,1529,Comedy|Slice of Life,11,11,66.0,54.0,0.00031349609407467,9.423776912867305e-20,5.932828687253046e-20,54,1527.0,858.0
249,InuYasha,TV,7.88,863983,253,Action|Adventure|Comedy|Fantasy|Romance,8,7,59.0,42.0,0.0003132713454956621,-4.607905328564289e-19,-4.479578563218175e-19,55,253.0,953.0
16498,Shingeki no Kyojin,TV,8.57,4382519,1,Action|Drama|Fantasy|Mystery,11,11,86.0,38.0,0.00031289886234945143,6.361113856628123e-20,3.0402745204673117e-18,56,1.0,124.0
6336,Kidou Senshi Gundam Unicorn,OVA,8.09,107924,2281,Action|Drama|Mecha|Sci-Fi,11,10,78.0,58.0,0.000312806657922413,-3.504450285327962e-19,2.2634590838398796e-18,57,2274.0,599.0
23135,PriPara,TV,7.59,24986,5067,Comedy|Music|Slice of Life,13,11,37.0,33.0,0.0003093418537046076,-6.663609377102211e-20,1.7213290846918978e-18,58,4972.0,1791.0
7619,Gegege no Kitarou (1996),TV,6.97,5058,9542,Adventure|Supernatural,11,10,70.0,48.0,0.0002991537847265719,9.694010999947077e-19,1.3290167638732878e-18,59,9146.0,5090.0
7307,Gegege no Kitarou (1985),TV,6.89,3367,10874,Comedy|Supernatural,11,10,70.0,48.0,0.00029865098933895296,6.486157432932936e-19,4.780979826454182e-18,60,10324.0,5547.0
84,Kidou Senshi Gundam 0083: Stardust Memory,OVA,7.22,52325,3536,Adventure|Drama|Mecha|Sci-Fi,8,7,72.0,46.0,0.00029837524552296315,-2.6889941722642857e-19,-6.6884745208420745e-19,61,3499.0,3623.0
24833,Ansatsu Kyoushitsu,TV,8.07,2225736,32,Action|Comedy|Drama|Supernatural,6,6,45.0,36.0,0.00029828271672815125,4.722348404483169e-19,1.6919846768684962e-18,62,32.0,627.0
356,Fate/stay night,TV,7.27,1007853,190,Action|Fantasy|Romance|Supernatural,13,13,75.0,62.0,0.00029560078524029117,-1.1282943750945284e-19,-6.335236697138475e-18,63,190.0,3291.0
481,Yu☆Gi☆Oh! Duel Monsters,TV,7.51,430746,626,Adventure|Fantasy,11,12,74.0,61.0,0.0002947420336751696,3.29491227276526e-19,-1.0942917912625741e-18,64,626.0,2118.0
29803,Overlord,TV,7.9,1764298,69,Action|Adventure|Fantasy,12,12,74.0,50.0,0.00029383587401711714,4.6560013188368e-19,-7.476893601242322e-19,65,69.0,907.0
1239,Bishoujo Senshi Sailor Moon SuperS,TV,7.64,130123,1998,Action|Adventure|Drama|Fantasy|Mahou Shoujo|Romance,8,6,66.0,41.0,0.00029360739891881913,-1.4697260062047775e-19,-4.739675222098644e-19,66,1996.0,1607.0
5658,Great Mazinger,TV,7.1,7201,8299,Mecha,8,5,35.0,26.0,0.0002887852995730031,-3.1750955391126124e-20,9.415444878533445e-19,67,8003.0,4380.0
11771,Kuroko no Basket,TV,8.04,1318719,121,Comedy|Sports,7,7,58.0,39.0,0.00028833915262262605,-4.672712655392556e-20,-3.941810295002172e-18,68,121.0,671.0
918,Gintama,TV,8.93,1159530,147,Action|Comedy|Drama|Sci-Fi,10,13,69.0,63.0,0.0002879730591512449,8.00185519317753e-19,3.667282723904572e-18,69,147.0,18.0
5834,Kyojin no Hoshi,TV,7.13,3664,10581,Drama|Sports,6,6,51.0,39.0,0.00028704868967814725,9.25454999021871e-20,1.0880857278154772e-18,70,10066.0,4203.0
352,Motto! Ojamajo Doremi,TV,7.51,24189,5126,Comedy|Drama|Fantasy|Mahou Shoujo|Slice of Life,5,5,47.0,38.0,0.0002868456353113119,9.286048928579278e-20,-9.766348973729937e-19,71,5031.0,2118.0
3572,Macross F,TV,7.88,156110,1728,Action|Mecha|Music|Romance|Sci-Fi,9,9,53.0,50.0,0.0002857173630418861,1.334882300411564e-19,9.56752231505052e-19,72,1726.0,953.0
17873,Pokemon Best Wishes! Season 2: Decolora Adventure,TV,6.37,52804,3511,Action|Adventure|Comedy|Fantasy,8,5,75.0,42.0,0.0002856371302778557,-4.3971616871766515e-19,1.1067065962523549e-18,73,3474.0,9229.0
10588,Persona 4 the Animation,TV,7.52,279816,1011,Action|Adventure|Mystery|Sci-Fi|Supernatural,8,8,43.0,37.0,0.0002847644208059609,7.151359939080979e-20,-2.2389282446316677e-18,74,1011.0,2075.0
21881,Sword Art Online II,TV,6.72,2119227,40,Action|Adventure|Fantasy|Sci-Fi,9,8,62.0,39.0,0.00028192094065005336,-1.154214806911588e-19,-1.5076729782678533e-18,75,40.0,6670.0
2252,Devilman,TV,6.53,38275,4198,Action|Fantasy|Horror|Supernatural,10,11,62.0,40.0,0.00027983679442560434,-1.1429656751632738e-20,2.879423903984336e-18,76,4133.0,8075.0
38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,TV,7.94,314883,905,Action|Adventure|Fantasy|Supernatural,10,8,51.0,41.0,0.00027935682858264865,4.0792911090081273e-19,-9.334001348479826e-20,77,904.0,827.0
41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,TV,8.29,920652,223,Action|Adventure|Comedy|Fantasy,5,5,47.0,35.0,0.0002793297442664356,-1.5162776368734124e-19,1.63693836665597e-18,78,223.0,330.0
2747,Tetsuwan Atom,TV,7.11,14738,6217,Action|Adventure|Drama|Mecha|Sci-Fi,9,8,63.0,40.0,0.00027788456425728185,2.4634673173292165e-19,4.733911828923886e-19,79,6057.0,4325.0
40100,Nu Wushen de Canzhuo,ONA,7.1,15881,6047,Comedy|Slice of Life,5,5,18.0,18.0,0.00027655904418954873,1.3774228625781174e-19,1.944979879086721e-19,80,5904.0,4380.0
37430,Tensei shitara Slime Datta Ken,TV,8.13,1656451,78,Action|Adventure|Comedy|Fantasy,7,7,50.0,28.0,0.00027611289481825006,-3.353421964628978e-20,-1.5659500048188777e-18,81,78.0,536.0
15061,Aikatsu!,TV,7.53,48289,3700,Music,11,10,63.0,46.0,0.0002732656459581171,-2.859492620216486e-19,8.413994609718166e-19,82,3656.0,2036.0
36531,Shinkansen Henkei Robo Shinkalion The Animation,TV,6.81,5099,9523,Action|Mecha,6,6,34.0,25.0,0.0002727663333613589,-5.744243228771347e-20,4.891329688660452e-19,83,9123.0,6058.0
539,Tenchi Muyou! Ryououki,OVA,7.61,58891,3308,Action|Comedy|Sci-Fi,9,8,39.0,45.0,0.00027256174572817365,5.017621884825887e-20,2.4378051102170053e-18,84,3276.0,1708.0
18671,Chuunibyou demo Koi ga Shitai! Ren,TV,7.55,801565,289,Comedy|Drama|Romance|Slice of Life,5,5,48.0,42.0,0.00027205607013620355,-2.324208475498709e-19,2.1714247254951485e-18,85,289.0,1942.0
5231,Inazuma Eleven,TV,7.78,241454,1181,Sports|Supernatural,7,7,38.0,35.0,0.0002716037484710664,8.030865341969161e-20,4.631985255714541e-19,86,1180.0,1193.0
10165,Nichijou,TV,8.47,987116,198,Comedy|Slice of Life,5,5,25.0,22.0,0.00026904052397002726,9.677198431617262e-20,-2.2088661222128153e-19,87,198.0,178.0
34572,Black Clover,TV,8.14,1914346,54,Action|Adventure|Comedy|Fantasy,5,5,34.0,25.0,0.0002690405239700272,-1.4282584791866632e-21,-7.57195479301931e-19,88,54.0,520.0
52588,Kaijuu 8-gou,TV,8.21,740115,315,Action|Sci-Fi,5,5,32.0,23.0,0.0002690405239700272,-1.5890398553929508e-19,-1.9754161629669707e-20,88,315.0,422.0
189,Love Hina,TV,7.09,281809,1002,Comedy|Ecchi|Romance|Slice of Life,5,5,46.0,31.0,0.0002690405239700272,2.44742504660456e-19,2.1066369924008313e-18,88,1000.0,4451.0
42282,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,TV,7.25,277401,1023,Comedy|Fantasy|Romance|Slice of Life,4,4,30.0,24.0,0.00026650075012465415,1.1255567708669906e-19,-7.595953725489301e-20,91,1023.0,3441.0
2904,Code Geass: Hangyaku no Lelouch R2,TV,8.92,1964303,50,Action|Drama|Mecha|Sci-Fi|Thriller,8,8,65.0,47.0,0.0002664696590431329,2.120061028057001e-19,4.508808153884966e-19,92,50.0,22.0
35219,DC Super Heroes vs Taka no Tsumedan,Movie,5.28,1588,13481,Comedy,8,8,16.0,16.0,0.00026640723063104266,1.6521322645818347e-21,-4.932139482414682e-19,93,12446.0,14506.0
40879,Love Live! Nijigasaki Gakuen School Idol Doukoukai,TV,7.48,86181,2656,Music|Slice of Life,10,9,61.0,39.0,0.00026562224327029375,7.377869270022978e-20,-1.1159615038893088e-18,94,2640.0,2242.0
2253,Mazinger Z,TV,7.3,20502,5490,Action|Drama|Mecha|Sci-Fi,8,10,44.0,43.0,0.00026536994553600957,2.86740197035385e-19,-3.3845954708887226e-19,95,5376.0,3122.0
1459,Uchuu no Kishi Tekkaman Blade,TV,7.48,19383,5609,Action|Adventure|Drama|Mecha|Romance|Sci-Fi,5,5,38.0,32.0,0.00026395751973002534,-3.8606535291162553e-20,-3.76944160733806e-18,96,5486.0,2242.0
23259,Gundam: G no Reconguista,TV,5.86,35130,4378,Action|Mecha|Sci-Fi,9,8,78.0,36.0,0.0002639077614622083,3.421751944964217e-20,-2.740310387345345e-18,97,4299.0,12271.0
31884,Mahoutsukai Precure!,TV,7.38,17489,5841,Action|Fantasy|Mahou Shoujo|Slice of Life,28,27,141.0,125.0,0.00026351143794221636,0.03693869472612915,0.03852042698885639,98,5708.0,2699.0
11595,Perman (1983),TV,6.76,4930,9617,Comedy,6,6,51.0,39.0,0.0002625382443421816,-2.801824407593924e-19,-1.7469325521987025e-18,99,9216.0,6400.0
1000,Uchuu Kaizoku Captain Herlock,TV,7.71,43583,3942,Action|Adventure|Drama|Sci-Fi,8,10,53.0,51.0,0.00026222857524369684,2.9816811185914694e-19,-1.9599727273952333e-18,100,3890.0,1389.0
1397,Macross 7,TV,7.16,35332,4361,Action|Comedy|Drama|Mecha|Music|Sci-Fi,6,6,52.0,43.0,0.00026164877340017475,-1.1333744579082795e-20,-2.4805380366597926e-18,101,4286.0,3994.0
2012,Jigoku Sensei Nube,TV,7.57,25552,5015,Adventure|Comedy|Horror|Romance,6,5,47.0,33.0,0.000261597733242554,2.209402738252285e-19,5.881379289808368e-19,102,4922.0,1867.0
4654,Toaru Majutsu no Index,TV,7.33,869052,251,Action|Sci-Fi|Supernatural,6,6,48.0,36.0,0.0002588903367364746,-1.5619380787325156e-19,-1.4631388006691571e-18,103,251.0,2966.0
28977,Gintama°,TV,9.05,694481,349,Action|Comedy|Drama|Sci-Fi,4,4,38.0,32.0,0.0002567179510659283,-2.4789194688746888e-20,7.449428792268621e-19,104,349.0,7.0
36882,Arifureta Shokugyou de Sekai Saikyou,TV,6.72,822126,277,Action|Adventure|Fantasy|Psychological,5,5,47.0,31.0,0.0002566183202783417,1.4676327737277145e-19,1.6211247273230258e-18,105,277.0,6670.0
283,Akage no Anne,TV,7.89,52544,3525,Drama|Slice of Life,5,5,42.0,27.0,0.0002556354355496508,1.0341960163798064e-19,1.7838077816685693e-18,106,3487.0,931.0
1470,City Hunter,TV,7.91,91966,2546,Action|Comedy|Mystery,5,5,21.0,21.0,0.00025443144486731194,5.148521073956463e-14,-1.0374661696607553e-18,107,2536.0,882.0
6008,Jewelpet,TV,6.85,14842,6203,Fantasy|Mahou Shoujo,10,9,54.0,47.0,0.0002544238118428417,-3.30624407570497e-19,6.455120814113192e-19,108,6042.0,5811.0
1534,Futari wa Precure: Splash☆Star,TV,7.27,16391,5971,Action|Adventure|Comedy|Fantasy|Mahou Shoujo,32,31,152.0,144.0,0.00025427225341669675,0.03932553310084684,0.04093383648831824,109,5834.0,3291.0
99,Mai-Otome,TV,7.28,54286,3467,Comedy|Drama|Fantasy,5,5,43.0,37.0,0.00025337780825917963,5.560661660494153e-19,-1.1243820838188638e-18,110,3432.0,3237.0
36023,Persona 5 the Animation,TV,6.45,279893,1010,Action|Fantasy|Supernatural,7,6,45.0,30.0,0.0002526046222647569,-3.531832181966988e-20,-3.014291003789225e-19,111,1010.0,8680.0
934,Higurashi no Naku Koro ni,TV,7.87,860559,254,Horror|Mystery|Psychological|Supernatural|Thriller,5,5,42.0,33.0,0.00025213490231672383,2.2610696834779843e-20,4.882708201447273e-19,112,254.0,977.0
1685,Duel Masters,TV,5.86,24694,5084,Action|Adventure|Comedy,5,5,39.0,30.0,0.0002517028162370184,6.953161881204518e-20,-1.3262296339025697e-18,113,4988.0,12271.0
24415,Kuroko no Basket 3rd Season,TV,8.29,835386,268,Comedy|Sports,6,6,49.0,37.0,0.000251378242904052,-1.4241991827665139e-19,-4.44957210466197e-18,114,268.0,330.0
30,Shinseiki Evangelion,TV,8.37,2039711,44,Action|Drama|Mecha|Mystery|Psychological|Sci-Fi,10,10,54.0,41.0,0.0002501097904747123,-3.0033646906921375e-19,-2.273027488427875e-18,115,44.0,251.0
195,Onegai☆Teacher,TV,7.09,189324,1483,Comedy|Drama|Romance|Sci-Fi,6,6,47.0,26.0,0.00024706104492597356,-6.945253191069353e-20,-1.4358416705239027e-18,116,1480.0,4451.0
3579,Getter Robo,TV,6.76,9825,7355,Action|Mecha|Sci-Fi,5,5,27.0,27.0,0.0002468464673550653,-5.289136697394537e-22,3.6323044177636464e-19,117,7119.0,6400.0
30757,Monster Strike,ONA,6.4,26208,4961,Action|Comedy|Fantasy|Sci-Fi,7,8,44.0,44.0,0.0002463777068813205,1.702271170551444e-19,5.290409009535241e-19,118,4868.0,9029.0
40507,Arifureta Shokugyou de Sekai Saikyou 2nd Season,TV,7.13,465691,569,Action|Adventure|Fantasy|Psychological,5,5,47.0,30.0,0.00024617961077676365,3.186505491422886e-19,1.2709709603709836e-18,119,569.0,4203.0
35062,Mahoutsukai no Yome,TV,8.05,1022199,183,Drama|Fantasy|Romance|Slice of Life|Supernatural,6,6,48.0,29.0,0.00024525283368483346,-4.6070271981104756e-20,-6.830409744322741e-19,120,183.0,650.0
3272,Kinnikuman,TV,7.3,15173,6159,Adventure|Comedy|Sports,7,7,58.0,42.0,0.0002447257712158187,-5.285697912183655e-19,-2.704606617570415e-18,121,6005.0,3122.0
9471,Baka to Test to Shoukanjuu: Matsuri,OVA,7.55,131600,1979,Comedy|Romance|Slice of Life,4,4,34.0,31.0,0.00024443771170231044,-1.333730162696836e-20,-1.2836611924040845e-18,122,1979.0,1942.0
28249,Arslan Senki (TV),TV,7.65,399009,680,Action|Adventure|Drama|Fantasy,6,6,44.0,32.0,0.00024417514511480647,7.931864865708074e-21,1.1345668875895761e-18,123,680.0,1576.0
135,Hikaru no Go,TV,8.08,150534,1784,Comedy|Sports|Supernatural,5,5,42.0,24.0,0.00024326690194465502,-1.6232075177347744e-20,-2.783584399732076e-19,124,1781.0,613.0
355,Shakugan no Shana,TV,7.43,559939,453,Action|Comedy|Drama|Fantasy|Romance|Supernatural,7,7,57.0,35.0,0.00024278311452194008,-1.7327563250599862e-19,1.61319845708883e-19,125,453.0,2468.0
1495,Maetel Legend,OVA,6.49,5600,9194,Drama|Sci-Fi,6,6,52.0,52.0,0.00024235417564751898,7.347085181420949e-19,3.4234394232815924e-18,126,8835.0,8364.0
39247,Kobayashi-san Chi no Maid Dragon S,TV,8.2,615220,409,Comedy|Fantasy|Slice of Life,5,5,40.0,34.0,0.00024203241418765812,2.1212717051389693e-19,1.3858044601182093e-18,127,409.0,438.0
11741,Fate/Zero 2nd Season,TV,8.54,1200323,140,Action|Drama|Fantasy|Supernatural,6,6,59.0,56.0,0.0002418858274983982,-1.2806834329373775e-18,-5.965365043183762e-20,128,140.0,140.0
2987,Ginga Hyouryuu Vifam,TV,7.28,5589,9201,Mecha|Sci-Fi,4,4,32.0,20.0,0.00024183926931162675,5.885147834030222e-20,-9.969622072511406e-19,129,8839.0,3237.0
3692,Yes! Precure 5 GoGo!,TV,7.22,13625,6420,Action|Comedy|Fantasy|Mahou Shoujo,30,23,146.0,108.0,0.0002410358218389352,0.029271364334452828,0.042740661359041136,130,6242.0,3623.0
6112,Shin Koihime†Musou,TV,6.78,34335,4421,Comedy|Fantasy,4,4,31.0,24.0,0.00024086308296642107,4.095480962355882e-20,6.406380925769929e-19,131,4346.0,6253.0
10257,Pretty Rhythm: Aurora Dream,TV,7.47,25057,5063,Drama|Music|Romance|Sports,6,5,43.0,29.0,0.00023997469720433886,2.283752148982949e-19,-8.188827724504504e-20,132,4968.0,2287.0
1929,Futari wa Precure: Max Heart,TV,7.04,23007,5238,Action|Adventure|Comedy|Fantasy|Mahou Shoujo,30,30,145.0,136.0,0.0002393092633466518,0.03882495530870539,0.04192950464514586,133,5134.0,4734.0
237,Koukyoushihen Eureka Seven,TV,8.05,461444,576,Action|Adventure|Drama|Mecha|Romance|Sci-Fi,7,7,48.0,38.0,0.00023890348159279407,6.443300893555387e-20,-1.6343563856226625e-18,134,576.0,650.0
41587,Boku no Hero Academia 5th Season,TV,7.35,1368654,111,Action|Adventure|Comedy|Sci-Fi,5,5,47.0,38.0,0.00023873555752314246,1.9037194425531687e-19,2.3564298872513206e-19,135,111.0,2862.0
